Timestamp,Evwnt, Event Data2016-06-21 22:04:28	Boiler Initialized	0
2016-06-21 22:04:55	Start Pre-Purge	6,203389
2016-06-21 22:04:55	Start Pre-Purge	6,224457
2016-06-21 22:04:55	Start Pre-Purge	6,244615
2016-06-21 22:04:55	Start Pre-Purge	6,263832
2016-06-21 22:04:55	Start Pre-Purge	6,284088
2016-06-21 22:04:55	Start Pre-Purge	6,304251
2016-06-21 22:04:55	Start Pre-Purge	6,324511
2016-06-21 22:04:55	Start Pre-Purge	6,343799
2016-06-21 22:04:55	Start Pre-Purge	6,363911
2016-06-21 22:04:55	Start Pre-Purge	6,384255
2016-06-21 22:04:55	Start Pre-Purge	6,405455
2016-06-21 22:04:55	Start Pre-Purge	6,425632
2016-06-21 22:04:55	Start Pre-Purge	6,444788
2016-06-21 22:04:55	Start Pre-Purge	6,464862
2016-06-21 22:04:55	Start Pre-Purge	6,484966
2016-06-21 22:04:55	Start Pre-Purge	6,505132
2016-06-21 22:04:55	Start Pre-Purge	6,525263
2016-06-21 22:04:55	Start Pre-Purge	6,545438
2016-06-21 22:04:55	Start Pre-Purge	6,566630
2016-06-21 22:04:55	Start Pre-Purge	6,586643
2016-06-21 22:04:55	Start Pre-Purge	6,606655
2016-06-21 22:04:55	Start Pre-Purge	6,626669
2016-06-21 22:04:55	Start Pre-Purge	6,645683
2016-06-21 22:04:55	Start Pre-Purge	6,665697
2016-06-21 22:04:55	Start Pre-Purge	6,685709
2016-06-21 22:04:55	Start Pre-Purge	6,705723
2016-06-21 22:04:55	Start Pre-Purge	6,726737
2016-06-21 22:04:55	Start Pre-Purge	6,746748
2016-06-21 22:04:55	Start Pre-Purge	6,766770
2016-06-21 22:04:55	Start Pre-Purge	6,786777
2016-06-21 22:04:55	Start Pre-Purge	6,807091
2016-06-21 22:04:55	Start Pre-Purge	6,827345
2016-06-21 22:04:55	Start Pre-Purge	6,847633
2016-06-21 22:04:55	Start Pre-Purge	6,866788
2016-06-21 22:04:55	Start Pre-Purge	6,886903
2016-06-21 22:04:55	Start Pre-Purge	6,907109
2016-06-21 22:04:55	Start Pre-Purge	6,927351
2016-06-21 22:04:56	Start Pre-Purge	6,947361
2016-06-21 22:04:56	Start Pre-Purge	6,967374
2016-06-21 22:04:56	Start Pre-Purge	6,987389
2016-06-21 22:04:56	Start Pre-Purge	7,007401
2016-06-21 22:04:56	Start Pre-Purge	7,027415
2016-06-21 22:04:56	Start Pre-Purge	7,047429
2016-06-21 22:04:56	Start Pre-Purge	7,067441
2016-06-21 22:04:56	Start Pre-Purge	7,087453
2016-06-21 22:04:56	Start Pre-Purge	7,107468
2016-06-21 22:04:56	Start Pre-Purge	7,127480
2016-06-21 22:04:56	Start Pre-Purge	7,148607
2016-06-21 22:04:56	Start Pre-Purge	7,168648
2016-06-21 22:04:56	Start Pre-Purge	7,188658
2016-06-21 22:04:56	Start Pre-Purge	7,207758
2016-06-21 22:04:56	Start Pre-Purge	7,229100
2016-06-21 22:04:56	Start Pre-Purge	7,249237
2016-06-21 22:04:56	Start Pre-Purge	7,269446
2016-06-21 22:04:56	Start Pre-Purge	7,288713
2016-06-21 22:04:56	Start Pre-Purge	7,308907
2016-06-21 22:04:56	Start Pre-Purge	7,329197
2016-06-21 22:04:56	Start Pre-Purge	7,349560
2016-06-21 22:04:56	Start Pre-Purge	7,368733
2016-06-21 22:04:56	Start Pre-Purge	7,389124
2016-06-21 22:04:56	Start Pre-Purge	7,409223
2016-06-21 22:04:56	Start Pre-Purge	7,430497
2016-06-21 22:04:56	Start Pre-Purge	7,450573
2016-06-21 22:04:56	Start Pre-Purge	7,469896
2016-06-21 22:04:56	Start Pre-Purge	7,490198
2016-06-21 22:04:56	Start Pre-Purge	7,510344
2016-06-21 22:04:56	Start Pre-Purge	7,530450
2016-06-21 22:04:56	Start Pre-Purge	7,550666
2016-06-21 22:04:56	Start Pre-Purge	7,569954
2016-06-21 22:04:56	Start Pre-Purge	7,590285
2016-06-21 22:04:56	Start Pre-Purge	7,610438
2016-06-21 22:04:56	Start Pre-Purge	7,630581
2016-06-21 22:04:56	Start Pre-Purge	7,649697
2016-06-21 22:04:56	Start Pre-Purge	7,669902
2016-06-21 22:04:56	Start Pre-Purge	7,690177
2016-06-21 22:04:56	Start Pre-Purge	7,710433
2016-06-21 22:04:56	Start Pre-Purge	7,730556
2016-06-21 22:04:56	Start Pre-Purge	7,750589
2016-06-21 22:04:56	Start Pre-Purge	7,770659
2016-06-21 22:04:56	Start Pre-Purge	7,789830
2016-06-21 22:04:56	Start Pre-Purge	7,809843
2016-06-21 22:04:56	Start Pre-Purge	7,829854
2016-06-21 22:04:56	Start Pre-Purge	7,849870
2016-06-21 22:04:56	Start Pre-Purge	7,869883
2016-06-21 22:04:56	Start Pre-Purge	7,889897
2016-06-21 22:04:56	Start Pre-Purge	7,909909
2016-06-21 22:04:56	Start Pre-Purge	7,929923
2016-06-21 22:04:57	Start Pre-Purge	7,949937
2016-06-21 22:04:57	Start Pre-Purge	7,969947
2016-06-21 22:04:57	Start Pre-Purge	7,990185
2016-06-21 22:04:57	Start Pre-Purge	8,010171
2016-06-21 22:04:57	Start Pre-Purge	8,030321
2016-06-21 22:04:57	Start Pre-Purge	8,050391
2016-06-21 22:04:57	Start Pre-Purge	8,070557
2016-06-21 22:04:57	Start Pre-Purge	8,089811
2016-06-21 22:04:57	Start Pre-Purge	8,109931
2016-06-21 22:04:57	Start Pre-Purge	8,130163
2016-06-21 22:04:57	Start Pre-Purge	8,151178
2016-06-21 22:04:57	Start Pre-Purge	8,171188
2016-06-21 22:04:57	Start Pre-Purge	8,191200
2016-06-21 22:04:57	Start Pre-Purge	8,211212
2016-06-21 22:04:57	Start Pre-Purge	8,231227
2016-06-21 22:04:57	Start Pre-Purge	8,251240
2016-06-21 22:04:57	Start Pre-Purge	8,271252
2016-06-21 22:04:57	Start Pre-Purge	8,291267
2016-06-21 22:04:57	Start Pre-Purge	8,311278
2016-06-21 22:04:57	Start Pre-Purge	8,331292
2016-06-21 22:04:57	Start Pre-Purge	8,351305
2016-06-21 22:04:57	Start Pre-Purge	8,371346
2016-06-21 22:04:57	Start Pre-Purge	8,391409
2016-06-21 22:04:57	Start Pre-Purge	8,411418
2016-06-21 22:04:57	Start Pre-Purge	8,431467
2016-06-21 22:04:57	Start Pre-Purge	8,451543
2016-06-21 22:04:57	Start Pre-Purge	8,471579
2016-06-21 22:04:57	Start Pre-Purge	8,491654
2016-06-21 22:04:57	Start Pre-Purge	8,510809
2016-06-21 22:04:57	Start Pre-Purge	8,531115
2016-06-21 22:04:57	Start Pre-Purge	8,551159
2016-06-21 22:04:57	Start Pre-Purge	8,571272
2016-06-21 22:04:57	Start Pre-Purge	8,591354
2016-06-21 22:04:57	Start Pre-Purge	8,612397
2016-06-21 22:04:57	Start Pre-Purge	8,631706
2016-06-21 22:04:57	Start Pre-Purge	8,651847
2016-06-21 22:04:57	Start Pre-Purge	8,671930
2016-06-21 22:04:57	Start Pre-Purge	8,692033
2016-06-21 22:04:57	Start Pre-Purge	8,712115
2016-06-21 22:04:57	Start Pre-Purge	8,732191
2016-06-21 22:04:57	Start Pre-Purge	8,752231
2016-06-21 22:04:57	Start Pre-Purge	8,773403
2016-06-21 22:04:57	Start Pre-Purge	8,793672
2016-06-21 22:04:57	Start Pre-Purge	8,812886
2016-06-21 22:04:57	Start Pre-Purge	8,833069
2016-06-21 22:04:57	Start Pre-Purge	8,853214
2016-06-21 22:04:57	Start Pre-Purge	8,873326
2016-06-21 22:04:57	Start Pre-Purge	8,893562
2016-06-21 22:04:57	Start Pre-Purge	8,912727
2016-06-21 22:04:57	Start Pre-Purge	8,932901
2016-06-21 22:04:58	Start Pre-Purge	8,954190
2016-06-21 22:04:58	Start Pre-Purge	8,974407
2016-06-21 22:04:58	Start Pre-Purge	8,993767
2016-06-21 22:04:58	Start Pre-Purge	9,013968
2016-06-21 22:04:58	Start Pre-Purge	9,033982
2016-06-21 22:04:58	Start Pre-Purge	9,053994
2016-06-21 22:04:58	Start Pre-Purge	9,074010
2016-06-21 22:04:58	Start Pre-Purge	9,094022
2016-06-21 22:04:58	Start Pre-Purge	9,114033
2016-06-21 22:04:58	Start Pre-Purge	9,134047
2016-06-21 22:04:58	Start Pre-Purge	9,154060
2016-06-21 22:04:58	Start Pre-Purge	9,174073
2016-06-21 22:04:58	Start Pre-Purge	9,194087
2016-06-21 22:04:58	Start Pre-Purge	9,215103
2016-06-21 22:04:58	Start Pre-Purge	9,235197
2016-06-21 22:04:58	Start Pre-Purge	9,255353
2016-06-21 22:04:58	Start Pre-Purge	9,275630
2016-06-21 22:04:58	Start Pre-Purge	9,295000
2016-06-21 22:04:58	Start Pre-Purge	9,315254
2016-06-21 22:04:58	Start Pre-Purge	9,335664
2016-06-21 22:04:58	Start Pre-Purge	9,354849
2016-06-21 22:04:58	Start Pre-Purge	9,375042
